wifi_threshold,mqtt_threshold,bluetooth_threshold,threshold_l1_shift,clean_precision,clean_recall,clean_f1,clean_fpr,worst_attacked_benign_fpr,worst_adv_malicious_recall,worst_robust_f1,worst_attacked_benign_fpr_key,worst_adv_recall_key,worst_robust_f1_key,pass_clean_fpr_guard,pass_attacked_benign_fpr_guard,pass_adv_recall_guard,pass_robust_f1_guard,guard_pass,is_baseline_thresholds
0.9116666667657811,0.9566666583331858,0.8600000753780835,0.03500000000000003,0.9999924928447427,0.9979509847073036,0.9989706957646662,0.00024789291026276647,0.00024789291026276647,0.9587237668917337,0.978923231681896,surrogate_fgsm@eps=0.01,surrogate_fgsm@eps=0.1,surrogate_fgsm@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9716666583331858,0.8800000753780836,0.015000000000000013,0.9999924928400462,0.9979503603882016,0.9989703829644159,0.00024789291026276647,0.00024789291026276647,0.9587861988019316,0.9789557760858368,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9666666583331858,0.8850000753780836,0.010000000000000009,0.9999924928400462,0.9979503603882016,0.9989703829644159,0.00024789291026276647,0.00024789291026276647,0.9587655962715663,0.9789450366618803,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9616666583331858,0.8750000753780836,0.010000000000000009,0.9999924928400462,0.9979503603882016,0.9989703829644159,0.00024789291026276647,0.00024789291026276647,0.9587487396558129,0.9789362496924231,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9566666583331858,0.8700000753780835,0.025000000000000022,0.9999931184280988,0.9979497360690996,0.9989703823209488,0.00022723516774086927,0.00022723516774086927,0.9587218939344277,0.9789225673363541,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9616666583331858,0.8800000753780836,0.0050000000000000044,0.9999924928353497,0.9979497360690996,0.9989700701639702,0.00024789291026276647,0.00024789291026276647,0.9587381262310792,0.9789307170785084,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9166666667657811,0.9466666583331858,0.8600000753780835,0.050000000000000044,0.9999924928353497,0.9979497360690996,0.9989700701639702,0.00024789291026276647,0.00024789291026276647,0.9586937995748387,0.9789076096310887,surrogate_fgsm@eps=0.01,surrogate_fgsm@eps=0.1,surrogate_fgsm@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9566666583331858,0.8750000753780836,0.020000000000000018,0.9999931184237938,0.9979491117499977,0.9989700695203074,0.00022723516774086927,0.00022723516774086927,0.9587218939344277,0.9789225673363541,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9716666583331858,0.8850000753780836,0.020000000000000018,0.9999924928306533,0.9979491117499977,0.9989697573633288,0.00024789291026276647,0.00024789291026276647,0.9587861988019316,0.9789557760858368,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9566666583331858,0.8800000753780836,0.015000000000000013,0.9999931184194887,0.9979484874308957,0.9989697567194704,0.00022723516774086927,0.00022723516774086927,0.9587112805096941,0.9789170345707084,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9166666667657811,0.9466666583331858,0.8700000753780835,0.040000000000000036,0.9999931184194887,0.9979484874308957,0.9989697567194704,0.00022723516774086927,0.00022723516774086927,0.9586919266175328,0.9789069452554652,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9066666667657811,0.9616666583331858,0.8850000753780836,0.010000000000000009,0.9999924928259568,0.9979484874308957,0.998969444562492,0.00024789291026276647,0.00024789291026276647,0.9587381262310792,0.9789307170785084,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9166666667657811,0.9466666583331858,0.8750000753780836,0.03500000000000003,0.9999931184151836,0.9979478631117937,0.998969443918438,0.00022723516774086927,0.00022723516774086927,0.9586919266175328,0.9789069452554652,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9666666583331858,0.8900000753780836,0.015000000000000013,0.9999924928212603,0.9979478631117937,0.9989691317614598,0.00024789291026276647,0.00024789291026276647,0.9587655962715663,0.9789450366618803,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9566666583331858,0.8850000753780836,0.020000000000000018,0.9999931184108785,0.9979472387926918,0.9989691311172101,0.00022723516774086927,0.00022723516774086927,0.9587112805096941,0.9789170345707084,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9166666667657811,0.9466666583331858,0.8800000753780836,0.030000000000000027,0.9999931184108785,0.9979472387926918,0.9989691311172101,0.00022723516774086927,0.00022723516774086927,0.9586813131927991,0.9789014123205195,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9716666583331858,0.8900000753780836,0.025000000000000022,0.9999924928118674,0.9979466144735898,0.9989685061588089,0.00024789291026276647,0.00024789291026276647,0.9587861988019316,0.9789557760858368,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9166666667657811,0.9466666583331858,0.8850000753780836,0.03500000000000003,0.9999931184022681,0.9979459901544878,0.9989685055141677,0.00022723516774086927,0.00022723516774086927,0.9586813131927991,0.9789014123205195,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
